2882 2.25099 2253.21 1
2883 2.25099 2253.17 1
2884 1.80079 2253.21 1
2885 2.25099 2253.21 1
2886 2.25098 2253.12 1
2887 1.92942 2253.12 1
2888 2.00088 2252.98 1
2889 2.251 2253.22 1
2890 2.25099 2253.18 1
2891 2.25099 2253.09 1
2892 2.25099 2252.93 1
2893 2.25099 2253.08 1
2894 2.25099 2251.09 1
2895 2.09335 2249.81 1
2896 2.09337 2251.19 1
2897 2.09337 2252.94 1
2898 2.09338 2252.94 1
2899 2.09338 2252.94 1
2900 2.09338 2252.94 1
2901 2.09338 2253.28 1
2902 2.09338 2253.29 1
2903 2.09337 2253.16 1
2904 2.25102 2253.06 1
2905 2.25102 2253.15 1
2906 2.25102 2253.12 1
2907 2.14383 2253.2 1
2908 1.87586 2253.21 1
2909 2.25103 2253.18 1
2910 2.25103 2252.94 1
2911 2.25103 2253.15 1
2912 2.25103 2253.19 1
2913 2.25103 2253.13 1
2914 2.25103 2253.19 1
2915 2.25103 2253.22 1
2917 2.25103 2253.0 1
2918 2.00088 2253.0 1
2919 2.25093 2253.2 1
2920 2.25094 2253.2 1
2921 2.25094 2253.17 1
2922 2.25094 2253.17 1
2923 2.25094 2253.18 1
2924 2.25093 2252.94 1
2925 2.25094 2253.12 1
2926 2.25094 2253.14 1
2927 2.25094 2253.24 1
2928 2.25094 2253.25 1
2929 2.25093 2253.24 1
2930 2.25093 2253.24 1
2931 2.25093 2253.21 1
2932 2.25094 2253.22 1
2933 2.25094 2253.25 1
2934 2.25094 2253.25 1
2935 2.25094 2253.09 1
2936 2.25094 2253.24 1
2937 2.25094 2253.22 1
2938 2.25094 2253.24 1
2939 2.25094 2253.24 1
2940 2.25094 2253.25 1
2941 2.25095 2253.22 1
2942 2.25095 2253.23 1
2943 2.25094 2253.24 1
2944 2.25094 2253.25 1
2945 2.25094 2253.23 1
2946 2.25093 2253.23 1
2947 2.25094 2253.25 1
2948 2.25094 2253.25 1
2949 2.25094 2253.23 1
2950 2.25094 2253.24 1
2951 2.25094 2253.26 1
2952 2.25094 2253.27 1
2953 2.25094 2253.27 1
2954 1.86837 2253.24 1
2955 1.25124 2253.21 1
2956 2.25101 2253.19 1
2957 2.251 2253.23 1
2958 2.25101 2252.94 1
2959 2.251 2253.33 1
2960 2.251 2253.33 1
2961 2.251 2253.32 1
2962 2.251 2253.29 1
2963 2.251 2253.3 1
2964 2.251 2253.32 1
2965 2.34104 2253.32 1
2966 2.34106 2253.29 1
2967 2.34107 2253.31 1
2968 2.31899 2253.27 1
2969 2.31898 2253.3 1
2970 2.28995 2253.32 1
2971 2.28995 2253.31 1
2972 2.27395 2253.31 1
2973 2.27394 2253.31 1
2974 2.22796 2253.31 1
2977 2.22795 2253.28 1
2978 2.20598 2253.31 1
2979 2.20596 2253.29 1
2980 2.18294 2253.32 1
2981 2.18298 2253.31 1
2982 2.16094 2253.31 1
2983 2.16099 2253.23 1
2984 2.25095 2253.29 1
2985 2.25095 2253.32 1
2986 2.25096 2253.14 1
2987 2.25095 2253.21 1
2988 2.25095 2253.34 1
2989 2.25095 2253.22 1
2990 2.25095 2253.24 1
2991 2.25095 2253.31 1
2992 2.22797 2253.33 1
2993 2.22796 2253.33 1
2994 2.22796 2253.33 1
2995 2.22796 2252.94 1
2996 2.22797 2253.32 1
2997 2.22796 2253.33 1
2998 2.22796 2252.94 1
2999 2.22796 2252.94 1
3000 0.185663 2252.94 1
3001 0.0624743 2252.94 1
3002 2.25102 2253.24 1
3003 2.25102 2253.21 1
3005 2.25102 2253.22 1
3008 2.25101 2253.25 1
3009 2.25101 2253.02 1
3010 2.25101 2253.2 1
3011 2.25102 2253.26 1
3012 2.25102 2253.27 1
3013 2.25102 2253.26 1
3014 2.25102 2253.16 1
3015 2.25101 2253.2 1
3016 2.25101 2253.25 1
3017 2.25101 2253.22 1
3018 2.25102 2253.16 1
3019 2.25101 2253.23 1
3020 2.25101 2253.25 1
3021 2.25101 2253.26 1
3022 2.25102 2253.28 1
3023 2.25102 2253.25 1
3024 2.25102 2253.22 1
3025 2.25102 2253.27 1
3026 2.25101 2253.25 1
3027 2.25101 2253.25 1
3028 2.25102 2253.25 1
3029 2.25102 2253.23 1
3030 2.25102 2253.26 1
3031 2.25102 2253.24 1
3032 2.25102 2253.22 1
3033 2.25101 2253.21 1
3034 2.25101 2253.23 1
3035 2.25101 2253.25 1
3039 2.25102 2253.25 1
3040 2.25102 2253.25 1
3041 2.25102 2253.14 1
3042 2.25101 2253.22 1
3043 2.25101 2253.23 1
3044 2.25102 2253.24 1
3045 2.25102 2253.2 1
3046 2.25102 2253.24 1
3047 2.25102 2253.24 1
3048 2.25102 2253.23 1
3049 2.25102 2253.17 1
3050 2.25101 2253.16 1
3051 2.25102 2253.18 1
3052 2.25101 2253.04 1
3053 2.25101 2252.94 1
3054 2.22803 2252.94 1
3055 2.22803 2253.14 -1
3056 2.22803 2253.1 -1
3057 2.22803 2253.02 -1
3058 2.22803 2253.13 -1
3059 2.22803 2253.13 -1
3060 2.22803 2253.09 -1
3061 2.22803 2253.12 -1
3062 2.22802 2253.1 -1
3063 2.22803 2253.12 -1
3064 2.22803 2253.12 -1
3065 2.22803 2253.13 -1
3066 2.22802 2253.11 -1
3067 2.22803 2253.13 -1
3068 2.22803 2253.12 -1
3069 2.22802 2253.12 -1
3070 2.22803 2253.11 -1
3071 2.22803 2253.12 -1
3072 2.22803 2253.12 -1
3073 2.22802 2253.11 -1
3074 2.22803 2253.1 -1
3075 2.22803 2253.11 -1
3076 2.22802 2253.11 -1
3077 2.22803 2253.11 -1
3078 2.22803 2252.85 -1
3079 2.22803 2252.9 -1
3080 2.22803 2252.9 -1
3081 2.22802 2252.85 -1
3082 2.22803 2252.84 -1
3083 2.22803 2252.85 -1
3084 2.22803 2252.88 -1
3085 2.22803 2252.94 -1
3086 2.22802 2252.94 -1
3087 2.22803 2252.94 -1
3088 2.22803 2252.94 -1
3089 2.22803 2252.94 -1
3090 2.22803 2252.94 -1
3091 2.22803 2252.94 -1
3092 2.22803 2252.94 -1
3093 2.22803 2252.94 -1
3094 2.22803 2252.94 -1
3095 2.22804 2252.94 -1
3099 2.22803 2252.94 -1
3100 2.22804 2252.94 -1
3101 2.22803 2252.94 -1
3102 2.22803 2252.94 -1
3103 2.22804 2252.94 -1
3104 2.22803 2252.94 -1
3105 2.22803 2252.94 -1
3106 2.22803 2252.94 -1
3107 2.22803 2252.94 -1
3108 2.22804 2252.94 -1
3109 2.22803 2252.94 -1
3110 2.22803 2252.94 -1
3111 2.22803 2252.94 -1
3112 2.22803 2252.94 -1
3113 2.22803 2252.94 -1
3114 2.22803 2252.94 -1
3115 2.22803 2252.94 -1
3116 2.22803 2252.94 -1
3117 2.22803 2252.94 -1
3118 2.22803 2252.94 -1
3119 2.22803 2252.94 -1
3121 2.22804 2252.94 -1
3122 2.22803 2252.94 -1
3123 2.22804 2252.94 -1
3124 2.22803 2252.94 -1
3125 2.22804 2252.94 -1
3126 2.22803 2252.94 -1
3127 2.22803 2252.94 -1
3128 2.22803 2252.94 -1
3129 2.22804 2252.94 -1
3130 2.22803 2252.94 -1
3131 2.22803 2253.42 1
3132 2.22803 2253.36 1
3133 2.22803 2253.42 1
3134 2.22802 2253.28 1
3135 2.22803 2253.12 1
3136 2.22803 2253.23 1
3137 2.22803 2253.21 1
3138 2.22803 2253.23 1
3139 2.22804 2253.21 1
3140 2.22803 2253.24 1
3141 2.22803 2253.22 1
3142 2.22803 2253.23 1
3143 2.07844 2253.24 1
3144 2.0493 2253.16 1
3145 2.04995 2252.94 1
3146 2.04998 2253.23 1
3147 2.04999 2252.94 1
3148 2.04998 2252.94 1
3149 2.04998 2253.25 1
3150 2.04998 2253.3 -1
3151 2.04998 2253.33 -1
3152 2.04998 2253.27 -1
3153 2.04998 2253.27 -1
3154 2.04997 2253.22 1
3155 2.04997 2252.94 1
3156 2.04997 2253.75 1
3157 2.04997 2253.53 1
3158 2.04998 2252.94 1
3159 2.04997 2252.94 1
3160 2.04998 2252.94 1
3161 2.04998 2252.94 1
3162 2.04998 2252.94 1
3163 2.04998 2252.94 1
3164 2.04997 2252.94 1
3165 2.04997 2252.94 1
3166 2.04997 2252.94 1
3167 2.04997 2252.94 1
3168 2.25101 2253.26 1
3169 2.34101 2253.22 1
3170 2.341 2253.32 1
3171 2.341 2253.27 1
3172 2.25105 2253.19 1
3173 2.25103 2253.21 1
3174 2.34112 2253.23 1
3175 2.34101 2253.23 1
3176 2.34102 2253.22 1
3177 2.34102 2253.11 1
3178 2.34102 2253.22 1
3179 2.31901 2253.19 1
3180 2.31901 2253.2 1
3181 2.31901 2253.2 1
3182 2.31901 2253.15 1
3183 2.28994 2253.19 1
3184 2.28994 2253.2 1
3185 2.25094 2253.21 1
3186 2.25094 2253.17 1
3187 2.20595 2253.18 1
3188 2.20594 2253.21 1
3189 2.18294 2253.17 1
3190 2.18297 2253.23 1
3191 2.18298 2253.23 1
3192 2.16095 2253.26 1
3193 2.16094 2253.24 1
3194 2.16094 2253.23 1
3195 2.25105 2253.23 1
3196 2.25107 2253.14 1
3197 2.25107 2253.21 1
3198 2.25107 2253.21 1
3199 2.25107 2253.18 1
3200 2.22799 2252.94 1
3201 2.22799 2253.07 1
3202 2.22799 2252.94 1
3203 2.22799 2252.94 1
3204 2.22799 2252.94 1
3205 2.22799 2252.94 1
3206 2.22799 2253.29 1
3207 2.22799 2253.19 1
3208 2.22799 2253.28 1
3209 2.22798 2253.27 1
3210 2.22798 2253.27 1
3211 2.22798 2253.3 1
3212 2.22798 2253.35 1
3213 2.22799 2253.36 1
3214 2.22798 2253.26 1
3215 2.22798 2253.23 1
3216 2.22798 2253.26 1
3217 2.22798 2252.95 1
3218 2.22798 2252.94 1
3219 2.22804 2252.94 1
3220 2.22804 2252.94 1
3221 2.22804 2254.11 1
3222 2.22804 2253.12 1
3223 2.22804 2253.26 1
3224 2.22804 2253.41 1
3225 2.22804 2253.42 1
3228 2.22804 2253.44 1
3229 2.22804 2253.49 1
3230 2.22804 2253.35 1
3231 2.22804 2253.13 1
3232 2.22804 2253.48 1
3233 2.22804 2253.47 1
3234 2.22804 2253.25 1
3236 2.22804 2253.5 1
3237 2.22804 2253.5 1
3238 2.22804 2253.48 1
3239 2.22804 2253.01 1
3240 2.22804 2253.39 1
3241 2.22804 2253.49 1
3242 2.22804 2253.39 1
3243 2.22804 2253.48 1
3244 2.22804 2253.53 1
3245 2.22804 2253.49 1
3246 2.22804 2253.28 1
3247 2.22804 2253.48 1
3248 2.22804 2253.47 1
3249 2.22804 2253.51 1
3252 2.22804 2253.49 1
3253 2.22804 2252.94 1
3254 2.22804 2253.15 1
3255 2.22804 2252.94 1
3256 2.22804 2252.94 1
3257 2.22804 2252.94 1
3258 2.22804 2252.94 1
3259 2.22804 2253.51 1
3260 2.22804 2253.22 1
3261 2.22804 2253.52 1
3262 2.22804 2253.51 1
3263 2.22804 2253.48 1
3264 2.22804 2253.48 1
3265 2.22804 2253.62 1
3266 2.22804 2253.55 1
3268 2.22804 2253.59 1
3269 2.22804 2253.49 1
3270 2.22804 2253.5 1
3271 2.22804 2253.39 1
3272 2.22804 2253.49 1
3273 2.22804 2253.39 1
3274 2.22804 2253.51 1
3275 2.22804 2253.47 1
3276 2.22804 2253.2 1
3277 2.22804 2253.44 1
3278 2.22804 2253.51 1
3279 2.22804 2253.51 1
3280 2.22804 2253.45 1
3281 2.22804 2253.49 1
3282 2.22804 2253.47 1
3283 2.22804 2253.48 1
3284 2.22804 2253.5 1
3285 2.22804 2253.43 1
3288 2.22804 2253.43 1
3289 2.22804 2253.48 1
3290 2.22804 2253.48 1
3291 2.22804 2253.48 1
3292 2.22804 2253.48 1
3293 2.22803 2253.45 1
3294 2.22803 2253.42 1
3295 2.22803 2253.13 1
3316 0.00266333 2252.94 1
3317 0.00263625 2252.94 1
3318 0.0026 2252.94 1
3320 0.0026 2252.94 1
3321 0.002655 2252.94 1
3322 0.29828 2252.94 1
3339 2.25106 2253.18 1
3340 2.25106 2253.5 1
3341 2.25106 2253.21 1
3342 2.25106 2253.48 1
3343 2.25106 2253.5 1
3344 2.25106 2252.94 1
3345 2.25106 2252.94 1
3346 2.25106 2252.94 1
3348 2.25105 2252.94 1
3349 2.25106 2252.94 1
3350 2.25106 2252.94 1
3351 2.25106 2252.94 1
3352 2.25106 2252.94 1
3353 2.25106 2252.94 1
3355 2.25106 2252.94 1
3356 2.25106 2252.94 1
3358 2.25106 2252.94 1
3359 2.25106 2253.49 1
3360 2.25106 2253.49 1
3361 2.25106 2253.3 1
3362 2.25106 2253.42 1
3363 2.25105 2253.5 1
3364 2.25106 2253.51 1
3365 2.25106 2253.55 1
3366 2.25106 2253.53 1
3367 2.25106 2253.55 1
3368 2.25106 2253.22 1
3369 2.25106 2253.37 1
3370 2.25106 2253.43 1
3371 2.25106 2253.22 1
3372 2.25106 2252.94 1
3373 2.25106 2252.94 1
3374 2.25106 2252.94 1
3375 2.25105 2253.48 1
3376 2.25105 2253.52 1
3377 2.25105 2253.21 1
3378 2.25105 2253.48 1
3379 2.25105 2253.47 1
3380 2.25097 2253.48 1
3381 2.25097 2253.49 1
3382 2.25097 2253.45 1
3383 2.25097 2253.46 1
3384 2.25097 2253.48 1
3385 2.25097 2253.45 1
3386 2.25097 2253.74 1
3387 2.25097 2253.65 1
3388 2.25097 2253.73 1
3389 2.25097 2253.59 1
3390 2.25097 2253.6 1
3391 2.25097 2253.62 1
3392 2.25097 2253.39 1
3393 2.25097 2253.62 1
3394 2.25097 2253.61 1
3395 2.25097 2253.62 1
3396 2.25097 2253.62 1
3397 2.25097 2253.51 1
3398 2.25097 2253.34 1
3399 2.25097 2253.64 1
3400 2.25097 2253.63 1
3401 2.25097 2253.49 1
3402 2.25097 2253.64 1
3403 2.25097 2253.63 1
3404 2.25096 2253.42 1
3405 2.25097 2253.64 1
3406 2.25097 2253.63 1
3407 2.25097 2253.58 1
3408 2.25096 2252.94 1
3409 2.25097 2253.61 1
3410 2.25096 2253.64 1
3411 2.25096 2253.63 1
3412 2.25096 2253.58 1
3413 2.25096 2253.63 1
3414 2.25096 2253.61 1
3415 2.25096 2253.63 1
3416 2.25096 2253.63 1
3419 2.25096 2253.61 1
3420 2.22804 2253.49 1
3421 2.22804 2253.63 1
3422 2.206 2253.62 1
3423 2.20599 2253.58 1
3424 2.18299 2253.64 1
3425 2.18299 2253.62 1
3426 2.161 2253.59 1
3427 2.16099 2253.61 1
3428 2.34104 2253.17 1
3429 2.34102 2253.67 1
3430 2.34103 2253.64 1
3431 2.31901 2253.64 1
3432 2.29599 2253.64 1
3433 2.27403 2253.31 1
3434 2.22798 2253.65 1
3435 2.22793 2253.63 1
3436 2.22793 2253.64 1
3437 2.228 2253.17 1
3438 2.228 2253.6 -1
3439 2.228 2253.59 -1
3440 2.228 2253.62 -1
3441 2.228 2253.65 -1
3442 2.228 2253.62 -1
3443 2.228 2253.55 1
3444 2.228 2253.57 -1
3445 2.228 2253.63 -1
3446 2.228 2253.6 -1
3447 2.228 2253.63 1
3448 2.228 2253.54 1
3449 2.228 2253.6 1
3450 2.228 2252.94 1
3451 2.22799 2253.6 1
3452 2.228 2253.64 1
3453 2.22799 2253.63 1
3454 2.07198 2253.55 -1
3455 2.07198 2253.59 -1
3456 2.07198 2253.61 -1
3457 2.07198 2253.53 -1
3458 2.07198 2253.48 -1
3459 2.07198 2253.41 -1
3460 2.07198 2253.54 -1
3461 2.07198 2253.48 -1
3462 2.07198 2252.98 -1
3463 2.07198 2253.54 -1
3464 2.07198 2253.4 -1
3465 2.07198 2253.63 -1
3466 2.07197 2253.63 -1
3467 2.07197 2253.66 -1
3468 2.07197 2253.69 1
3469 2.07197 2253.64 1
3470 2.07198 2253.65 1
3471 2.07197 2253.61 1
3472 2.07197 2253.65 1
3473 2.07198 2253.58 1
3474 2.07197 2253.63 1
3475 1.92695 2253.65 -1
3476 1.92698 2253.6 -1
3477 1.92698 2253.3 -1
3478 1.92698 2252.94 -1
3479 1.92698 2253.61 -1
3480 1.92698 2253.54 -1
3481 1.92698 2253.61 -1
3482 1.92698 2253.54 -1
3483 1.92698 2253.62 -1
3484 1.92698 2253.61 -1
3485 1.92698 2253.6 -1
3486 1.92698 2253.59 -1
3487 1.92698 2253.59 -1
3488 1.92697 2253.61 -1
3489 1.92697 2253.58 -1
3490 1.92697 2253.58 -1
3491 1.92697 2253.55 -1
3492 1.92697 2253.59 1
3493 1.92697 2253.58 1
3494 1.92697 2253.59 1
3495 1.79197 2253.54 1
3496 1.79197 2253.6 1
3497 1.79197 2253.61 1
3498 1.79198 2253.52 1
3499 1.79197 2253.5 1
3500 1.79197 2253.62 1
3501 1.79197 2253.88 1
3502 1.79197 2254.17 1
3503 2.22803 2253.66 1
3504 1.79197 2253.56 1
3506 1.79197 2253.65 1
3507 1.79197 2253.63 1
3508 1.79197 2253.57 -1
3509 1.79197 2253.58 -1
3510 1.79197 2253.56 -1
3511 1.79197 2253.56 -1
3512 1.79197 2253.6 1
3513 1.79197 2253.51 -1
3514 1.79197 2253.6 -1
3515 1.79197 2253.53 -1
3516 1.65371 2253.58 -1
3517 1.66697 2253.58 -1
3518 1.66697 2253.56 -1
3519 1.66697 2253.57 -1
3520 1.66697 2253.57 -1
3521 1.66697 2253.54 -1
3522 1.66697 2253.55 -1
3523 1.66697 2253.51 -1
3524 1.66697 2253.46 -1
3525 1.66697 2253.58 -1
3526 1.66697 2253.58 -1
3527 1.54997 2253.58 -1
3528 1.54998 2253.5 1
3529 1.54998 2253.67 1
3530 1.54998 2253.32 1
3531 1.54998 2253.48 -1
3532 1.54998 2253.62 -1
3533 1.54998 2253.48 -1
3534 1.54998 2253.53 -1
3535 1.54998 2253.54 -1
3536 1.54998 2253.51 -1
3537 1.54998 2253.42 -1
3538 1.54997 2253.24 1
3539 1.54997 2253.39 1
3540 1.54997 2253.1 1
3541 1.54997 2253.31 1
3542 1.54997 2253.14 1
3543 1.54997 2253.4 1
3544 1.54997 2253.24 1
3545 1.54997 2253.4 1
3547 1.54997 2253.46 1
3548 1.54997 2253.54 -1
3549 1.44096 2253.52 -1
3550 1.44099 2253.47 1
3551 1.44099 2253.48 1
3552 1.44099 2253.47 1
3553 1.44099 2253.48 1
3554 1.44099 2253.53 -1
3555 1.44099 2253.49 -1
3556 1.44099 2253.49 -1
3557 1.44099 2253.32 -1
3558 1.44099 2253.47 -1
3559 1.44099 2253.5 -1
3560 1.44099 2253.48 -1
3561 1.44099 2253.49 -1
3562 1.44099 2253.54 -1
3563 1.44099 2253.53 -1
3564 1.34047 2253.05 -1
3565 1.34049 2253.51 1
3566 1.34049 2253.55 1
3567 1.34049 2253.57 1
3568 1.34049 2253.55 1
3569 1.34049 2253.52 1
3570 2.22808 2253.5 1
3571 2.22808 2252.94 1
3572 2.22805 2253.57 1
3573 2.22801 2253.58 1
3574 2.22804 2253.55 1
3575 2.22805 2253.56 1
3576 1.34046 2253.55 1
3577 1.34047 2253.59 1
3578 1.34049 2253.58 1
3579 1.34047 2253.51 -1
3580 1.34047 2253.52 -1
3581 1.34047 2253.48 -1
3582 1.34047 2253.43 -1
3583 1.34047 2253.45 1
3584 1.34047 2253.44 -1
3585 1.34047 2253.4 -1
3586 1.34047 2253.39 -1
3587 1.34047 2253.36 -1
3588 1.34047 2253.37 -1
3589 1.34047 2253.34 -1
3590 1.34047 2253.34 -1
